# output/volt_dump.csv run at 2018-03-01 00:00:00 PST on 578 nodes
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
node_94A,123.558633,-1.740101,123.563878,-1.734873,0.000000,0.000000
meter_293,123.558633,-1.740101,123.563878,-1.734873,0.000000,0.000000
meter_294,123.558633,-1.740101,123.563878,-1.734873,0.000000,0.000000
meter_295,123.558633,-1.740101,123.563878,-1.734873,0.000000,0.000000
meter_296,123.558633,-1.740101,123.563878,-1.734873,0.000000,0.000000
node_95B,-60.941330,-103.154845,-60.940321,-103.158231,0.000000,0.000000
meter_297,-60.941330,-103.154845,-60.940321,-103.158231,0.000000,0.000000
meter_298,-60.941330,-103.154845,-60.940321,-103.158231,0.000000,0.000000
node_96B,-60.942134,-103.148542,-60.941126,-103.151928,0.000000,0.000000
meter_299,-60.942134,-103.148542,-60.941126,-103.151928,0.000000,0.000000
meter_300,-60.942134,-103.148542,-60.941126,-103.151928,0.000000,0.000000
node_98A,123.678764,-1.682872,123.684017,-1.677639,0.000000,0.000000
meter_301,123.678764,-1.682872,123.684017,-1.677639,0.000000,0.000000
meter_302,123.678764,-1.682872,123.684017,-1.677639,0.000000,0.000000
meter_303,123.678764,-1.682872,123.684017,-1.677639,0.000000,0.000000
meter_304,123.678764,-1.682872,123.684017,-1.677639,0.000000,0.000000
node_99B,-60.854095,-103.288538,-60.852072,-103.295315,0.000000,0.000000
meter_305,-60.854095,-103.288538,-60.852072,-103.295315,0.000000,0.000000
meter_306,-60.854095,-103.288538,-60.852072,-103.295315,0.000000,0.000000
meter_307,-60.854095,-103.288538,-60.852072,-103.295315,0.000000,0.000000
meter_308,-60.854095,-103.288538,-60.852072,-103.295315,0.000000,0.000000
node_100C,-58.962864,105.738154,-58.969823,105.739916,0.000000,0.000000
meter_309,-58.962864,105.738154,-58.969823,105.739916,0.000000,0.000000
meter_310,-58.962864,105.738154,-58.969823,105.739916,0.000000,0.000000
meter_311,-58.962864,105.738154,-58.969823,105.739916,0.000000,0.000000
meter_312,-58.962864,105.738154,-58.969823,105.739916,0.000000,0.000000
node_102C,-59.038560,105.709052,-59.042041,105.709931,0.000000,0.000000
meter_313,-59.038560,105.709052,-59.042041,105.709931,0.000000,0.000000
meter_314,-59.038560,105.709052,-59.042041,105.709931,0.000000,0.000000
node_103C,-58.746420,105.659644,-58.753365,105.661401,0.000000,0.000000
meter_315,-58.746420,105.659644,-58.753365,105.661401,0.000000,0.000000
meter_316,-58.746420,105.659644,-58.753365,105.661401,0.000000,0.000000
meter_317,-58.746420,105.659644,-58.753365,105.661401,0.000000,0.000000
meter_318,-58.746420,105.659644,-58.753365,105.661401,0.000000,0.000000
node_104C,-58.845319,105.664097,-58.852268,105.665853,0.000000,0.000000
meter_319,-58.845319,105.664097,-58.852268,105.665853,0.000000,0.000000
meter_320,-58.845319,105.664097,-58.852268,105.665853,0.000000,0.000000
meter_321,-58.845319,105.664097,-58.852268,105.665853,0.000000,0.000000
meter_322,-58.845319,105.664097,-58.852268,105.665853,0.000000,0.000000
node_106B,-60.875679,-103.274731,-60.873658,-103.281509,0.000000,0.000000
meter_323,-60.875679,-103.274731,-60.873658,-103.281509,0.000000,0.000000
meter_324,-60.875679,-103.274731,-60.873658,-103.281509,0.000000,0.000000
meter_325,-60.875679,-103.274731,-60.873658,-103.281509,0.000000,0.000000
meter_326,-60.875679,-103.274731,-60.873658,-103.281509,0.000000,0.000000
node_107B,-60.880325,-103.238482,-60.878304,-103.245256,0.000000,0.000000
meter_327,-60.880325,-103.238482,-60.878304,-103.245256,0.000000,0.000000
meter_328,-60.880325,-103.238482,-60.878304,-103.245256,0.000000,0.000000
meter_329,-60.880325,-103.238482,-60.878304,-103.245256,0.000000,0.000000
meter_330,-60.880325,-103.238482,-60.878304,-103.245256,0.000000,0.000000
node_109A,123.445638,-1.938142,123.450880,-1.932927,0.000000,0.000000
meter_331,123.445638,-1.938142,123.450880,-1.932927,0.000000,0.000000
meter_332,123.445638,-1.938142,123.450880,-1.932927,0.000000,0.000000
meter_333,123.445638,-1.938142,123.450880,-1.932927,0.000000,0.000000
meter_334,123.445638,-1.938142,123.450880,-1.932927,0.000000,0.000000
node_111A,123.523887,-1.797934,123.526508,-1.795322,0.000000,0.000000
meter_335,123.523887,-1.797934,123.526508,-1.795322,0.000000,0.000000
meter_336,123.523887,-1.797934,123.526508,-1.795322,0.000000,0.000000
node_112A,123.525744,-1.796524,123.528366,-1.793912,0.000000,0.000000
meter_337,123.525744,-1.796524,123.528366,-1.793912,0.000000,0.000000
meter_338,123.525744,-1.796524,123.528366,-1.793912,0.000000,0.000000
node_113A,123.432108,-1.911242,123.437347,-1.906025,0.000000,0.000000
meter_339,123.432108,-1.911242,123.437347,-1.906025,0.000000,0.000000
meter_340,123.432108,-1.911242,123.437347,-1.906025,0.000000,0.000000
meter_341,123.432108,-1.911242,123.437347,-1.906025,0.000000,0.000000
meter_342,123.432108,-1.911242,123.437347,-1.906025,0.000000,0.000000
node_114A,123.478416,-1.832099,123.481036,-1.829488,0.000000,0.000000
meter_343,123.478416,-1.832099,123.481036,-1.829488,0.000000,0.000000
meter_344,123.478416,-1.832099,123.481036,-1.829488,0.000000,0.000000
